x           y           z           G           L           T
0.345000 0.000000 0.000000 2167694.783589 2167641.064759 1758.303092
0.355000 0.000000 0.000000 2151612.412643 2151565.323654 1755.033987
0.365000 0.000000 0.000000 2135558.641395 2135517.215583 1751.752179
0.375000 0.000000 0.000000 2119531.024027 2119494.078648 1748.456972
0.385000 0.000000 0.000000 2103527.252714 2103493.643937 1745.147736
0.395000 0.000000 0.000000 2087545.140249 2087513.914575 1741.823887
0.405000 0.000000 0.000000 2071582.604112 2071553.060284 1738.484859
0.415000 0.000000 0.000000 2055637.652035 2055609.337403 1735.130096
0.425000 0.000000 0.000000 2039708.369051 2039681.036389 1731.759034
0.435000 0.000000 0.000000 2023792.905934 2023766.453514 1728.371098
0.445000 0.000000 0.000000 2007889.468911 2007863.880718 1724.965701
0.455000 0.000000 0.000000 1991996.310460 1991971.606894 1721.542240
0.465000 0.000000 0.000000 1976111.721008 1976087.924568 1718.100101
0.475000 0.000000 0.000000 1960234.021336 1960211.137404 1714.638655
0.485000 0.000000 0.000000 1944361.555515 1944339.565638 1711.157266
0.495000 0.000000 0.000000 1928492.684216 1928471.548038 1707.655284
0.505000 0.000000 0.000000 1912625.778259 1912605.440208 1704.132048
0.515000 0.000000 0.000000 1896759.212276 1896739.609743 1700.586886
0.525000 0.000000 0.000000 1880891.358408 1880872.429128 1697.019108
0.535000 0.000000 0.000000 1865020.579925 1865002.267329 1693.428007
0.545000 0.000000 0.000000 1849145.224685 1849127.480835 1689.812858
0.555000 0.000000 0.000000 1833263.618359 1833246.404687 1686.172910
0.565000 0.000000 0.000000 1817374.057296 1817357.343743 1682.507388
0.575000 0.000000 0.000000 1801474.800954 1801458.564169 1678.815486
0.585000 0.000000 0.000000 1785564.063764 1785548.285002 1675.096368
0.595000 0.000000 0.000000 1769640.006290 1769624.669478 1671.349163
0.605000 0.000000 0.000000 1753700.725553 1753685.815796 1667.572961
0.615000 0.000000 0.000000 1737744.244343 1737729.746972 1663.766809
0.625000 0.000000 0.000000 1721768.499324 1721754.399469 1659.929708
0.635000 0.000000 0.000000 1705771.327730 1705757.610282 1656.060607
0.645000 0.000000 0.000000 1689750.452395 1689737.102218 1652.158398
0.655000 0.000000 0.000000 1673703.464840 1673690.467094 1648.221910
0.665000 0.000000 0.000000 1657627.806098 1657615.146547 1644.249899
0.675000 0.000000 0.000000 1641520.744905 1641508.410145 1640.241045
0.685000 0.000000 0.000000 1625379.352821 1625367.330403 1636.193936
0.695000 0.000000 0.000000 1609200.475804 1609188.754240 1632.107064
0.705000 0.000000 0.000000 1592980.701646 1592969.270332 1627.978806
0.715000 0.000000 0.000000 1576716.322617 1576705.171713 1623.807415
0.725000 0.000000 0.000000 1560403.292563 1560392.412845 1619.591000
0.735000 0.000000 0.000000 1544037.177540 1544026.560267 1615.327508
0.745000 0.000000 0.000000 1527613.098978 1527602.735790 1611.014703
0.755000 0.000000 0.000000 1511125.668174 1511115.551019 1606.650139
0.765000 0.000000 0.000000 1494568.910722 1494559.031812 1602.231130
0.775000 0.000000 0.000000 1477936.179276 1477926.531075 1597.754718
0.785000 0.000000 0.000000 1461220.052780 1461210.628003 1593.217627
0.795000 0.000000 0.000000 1444412.220012 1444403.011629 1588.616224
0.805000 0.000000 0.000000 1427503.344912 1427494.346148 1583.946456
0.815000 0.000000 0.000000 1410482.910797 1410474.115131 1579.203789
0.825000 0.000000 0.000000 1393339.040079 1393330.441231 1574.383134
0.835000 0.000000 0.000000 1376058.285557 1376049.877467 1569.478755
0.845000 0.000000 0.000000 1358625.388738 1358617.165546 1564.484164
0.855000 0.000000 0.000000 1341022.999899 1341014.955919 1559.392003
0.865000 0.000000 0.000000 1323231.353757 1323223.483449 1554.193890
0.875000 0.000000 0.000000 1305227.893621 1305220.191575 1548.880254
0.885000 0.000000 0.000000 1286986.835779 1286979.296691 1543.440128
0.895000 0.000000 0.000000 1268478.664511 1268471.283171 1537.860907
0.905000 0.000000 0.000000 1249669.546602 1249662.317875 1532.128058
0.915000 0.000000 0.000000 1230520.652429 1230513.571241 1526.224775
0.925000 0.000000 0.000000 1210987.368614 1210980.429940 1520.131570
0.935000 0.000000 0.000000 1191018.384842 1191011.583683 1513.825769
0.945000 0.000000 0.000000 1170554.634601 1170547.965965 1507.280917
0.955000 0.000000 0.000000 1149528.066397 1149521.525273 1500.466053
0.965000 0.000000 0.000000 1127860.218183 1127853.799515 1493.344817
0.975000 0.000000 0.000000 1105460.563385 1105454.262037 1485.874371
0.985000 0.000000 0.000000 1082224.591792 1082218.402517 1478.004056
0.995000 0.000000 0.000000 1058031.582696 1058025.500095 1469.673729
