x           y           z           G           L           T
0.315000 0.000000 0.000000 2223170.020571 2223088.430525 1769.440982
0.325000 0.000000 0.000000 2206970.042096 2206892.572786 1766.209415
0.335000 0.000000 0.000000 2190806.215389 2190732.552811 1762.967222
0.345000 0.000000 0.000000 2174675.777269 2174605.638674 1759.713738
0.355000 0.000000 0.000000 2158576.107927 2158509.238278 1756.448316
0.365000 0.000000 0.000000 2142504.715614 2142440.884413 1753.170317
0.375000 0.000000 0.000000 2126459.222917 2126398.221402 1749.879113
0.385000 0.000000 0.000000 2110437.354375 2110378.993062 1746.574081
0.395000 0.000000 0.000000 2094436.925262 2094381.031795 1743.254605
0.405000 0.000000 0.000000 2078455.831342 2078402.248632 1739.920072
0.415000 0.000000 0.000000 2062492.039486 2062440.624082 1736.569867
0.425000 0.000000 0.000000 2046543.579003 2046494.199677 1733.203378
0.435000 0.000000 0.000000 2030608.533601 2030561.070096 1729.819988
0.445000 0.000000 0.000000 2014685.033863 2014639.375797 1726.419078
0.455000 0.000000 0.000000 1998771.250173 1998727.296060 1723.000022
0.465000 0.000000 0.000000 1982865.386012 1982823.042393 1719.562187
0.475000 0.000000 0.000000 1966965.671551 1966924.852215 1716.104931
0.485000 0.000000 0.000000 1951070.357491 1951030.982777 1712.627600
0.495000 0.000000 0.000000 1935177.709079 1935139.705252 1709.129531
0.505000 0.000000 0.000000 1919286.000257 1919249.298943 1705.610044
0.515000 0.000000 0.000000 1903393.507888 1903358.045567 1702.068445
0.525000 0.000000 0.000000 1887498.506004 1887464.223554 1698.504021
0.535000 0.000000 0.000000 1871599.260030 1871566.102322 1694.916041
0.545000 0.000000 0.000000 1855694.020938 1855661.936460 1691.303751
0.555000 0.000000 0.000000 1839781.019265 1839749.959795 1687.666376
0.565000 0.000000 0.000000 1823858.458951 1823828.379258 1684.003111
0.575000 0.000000 0.000000 1807924.510943 1807895.368521 1680.313127
0.585000 0.000000 0.000000 1791977.306490 1791949.061317 1676.595562
0.595000 0.000000 0.000000 1776014.930074 1775987.544398 1672.849520
0.605000 0.000000 0.000000 1760035.411896 1760008.850044 1669.074070
0.615000 0.000000 0.000000 1744036.719841 1744010.948041 1665.268239
0.625000 0.000000 0.000000 1728016.750815 1727991.737049 1661.431012
0.635000 0.000000 0.000000 1711973.321369 1711949.035233 1657.561325
0.645000 0.000000 0.000000 1695904.157470 1695880.570052 1653.658065
0.655000 0.000000 0.000000 1679806.883285 1679783.967055 1649.720060
0.665000 0.000000 0.000000 1663679.008816 1663656.737530 1645.746075
0.675000 0.000000 0.000000 1647517.916185 1647496.264795 1641.734811
0.685000 0.000000 0.000000 1631320.844335 1631299.788918 1637.684891
0.695000 0.000000 0.000000 1615084.871886 1615064.389569 1633.594858
0.705000 0.000000 0.000000 1598806.897780 1598786.966681 1629.463164
0.715000 0.000000 0.000000 1582483.619328 1582464.218499 1625.288161
0.725000 0.000000 0.000000 1566111.507136 1566092.616516 1621.068093
0.735000 0.000000 0.000000 1549686.776292 1549668.376657 1616.801077
0.745000 0.000000 0.000000 1533205.353003 1533187.425928 1612.485097
0.755000 0.000000 0.000000 1516662.835699 1516645.363519 1608.117980
0.765000 0.000000 0.000000 1500054.449331 1500037.415105 1603.697382
0.775000 0.000000 0.000000 1483374.991212 1483358.378688 1599.220762
0.785000 0.000000 0.000000 1466618.766304 1466602.559894 1594.685359
0.795000 0.000000 0.000000 1449779.509210 1449763.693950 1590.088154
0.805000 0.000000 0.000000 1432850.289250 1432834.850781 1585.425837
0.815000 0.000000 0.000000 1415823.393932 1415808.318466 1580.694755
0.825000 0.000000 0.000000 1398690.184526 1398675.458820 1575.890857
0.835000 0.000000 0.000000 1381440.915476 1381426.526805 1571.009622
0.845000 0.000000 0.000000 1364064.506551 1364050.442681 1566.045965
0.855000 0.000000 0.000000 1346548.252941 1346534.502104 1560.994125
0.865000 0.000000 0.000000 1328877.453425 1328864.004286 1555.847519
0.875000 0.000000 0.000000 1311034.929840 1311021.771474 1550.598549
0.885000 0.000000 0.000000 1293000.401811 1292987.523671 1545.238360
0.895000 0.000000 0.000000 1274749.667957 1274737.059842 1539.756515
0.905000 0.000000 0.000000 1256253.527570 1256241.179590 1534.140565
0.915000 0.000000 0.000000 1237476.353276 1237464.255818 1528.375485
0.925000 0.000000 0.000000 1218374.193152 1218362.336831 1522.442901
0.935000 0.000000 0.000000 1198892.237141 1198880.612754 1516.320064
0.945000 0.000000 0.000000 1178961.423090 1178950.021553 1509.978439
0.955000 0.000000 0.000000 1158493.876476 1158482.688751 1503.381786
0.965000 0.000000 0.000000 1137376.767001 1137365.784001 1496.483515
0.975000 0.000000 0.000000 1115464.013796 1115453.226276 1489.223011
0.985000 0.000000 0.000000 1092565.064141 1092554.462540 1481.520520
0.995000 0.000000 0.000000 1068429.687984 1068419.262242 1473.269929
