x           y           z           G           L           A           T
0.003917 0.000000 0.000000 414900.633797 2483646.674490 440209.051212 1819.153517
0.003938 0.000000 0.000000 414838.923997 2473044.180517 440113.460088 1817.208945
0.003959 0.000000 0.000000 414777.105020 2462419.243852 440017.691875 1815.253975
0.003980 0.000000 0.000000 414715.178059 2451772.338127 439921.748746 1813.288605
0.004001 0.000000 0.000000 414653.144311 2441103.937594 439825.632742 1811.312837
0.004021 0.000000 0.000000 414591.004974 2430414.517098 439729.346016 1809.326670
0.004042 0.000000 0.000000 414528.761249 2419704.552051 439632.890645 1807.330104
0.004064 0.000000 0.000000 414466.414339 2408974.518405 439536.268758 1805.323140
0.004085 0.000000 0.000000 414403.965450 2398224.892622 439439.482471 1803.305776
0.004106 0.000000 0.000000 414341.415787 2387456.151650 439342.533889 1801.278014
0.004126 0.000000 0.000000 414278.766560 2376668.772892 439245.425162 1799.239853
0.004148 0.000000 0.000000 414216.018980 2365863.234182 439148.158377 1797.191294
0.004169 0.000000 0.000000 414153.174258 2355040.013755 439050.735712 1795.132335
0.004189 0.000000 0.000000 414090.233609 2344199.590219 438953.159240 1793.062978
0.004210 0.000000 0.000000 414027.198249 2333342.442531 438855.431160 1790.983222
0.004232 0.000000 0.000000 413964.069394 2322469.049965 438757.553538 1788.893067
0.004253 0.000000 0.000000 413900.848264 2311579.892084 438659.528587 1786.792514
0.004274 0.000000 0.000000 413837.536079 2300675.448717 438561.358372 1784.681561
0.004295 0.000000 0.000000 413774.134060 2289756.199927 438463.045114 1782.560210
0.004315 0.000000 0.000000 413710.643429 2278822.625982 438364.590878 1780.428460
0.004337 0.000000 0.000000 413647.065412 2267875.207332 438265.997893 1778.286312
0.004358 0.000000 0.000000 413583.401233 2256914.424577 438167.268225 1776.133764
0.004379 0.000000 0.000000 413519.652118 2245940.758438 438068.404108 1773.970818
0.004399 0.000000 0.000000 413455.819294 2234954.689734 437969.407610 1771.797473
0.004421 0.000000 0.000000 413391.903991 2223956.699348 437870.280968 1769.613729
0.004442 0.000000 0.000000 413327.907435 2212947.268203 437771.026253 1767.419587
0.004463 0.000000 0.000000 413263.830859 2201926.877232 437671.645703 1765.215045
0.004483 0.000000 0.000000 413199.675492 2190896.007347 437572.141395 1763.000105
0.004504 0.000000 0.000000 413135.442565 2179855.139419 437472.515564 1760.774766
0.004526 0.000000 0.000000 413071.133310 2168804.754240 437372.770295 1758.539029
0.004547 0.000000 0.000000 413006.748960 2157745.332499 437272.907815 1756.292892
0.004567 0.000000 0.000000 412942.290747 2146677.354756 437172.930221 1754.036357
0.004589 0.000000 0.000000 412877.759906 2135601.301409 437072.839729 1751.769423
0.004610 0.000000 0.000000 412813.157668 2124517.652669 436972.638453 1749.492090
0.004631 0.000000 0.000000 412748.485269 2113426.888527 436872.328588 1747.204358
0.004652 0.000000 0.000000 412683.743942 2102329.488732 436771.912272 1744.906228
0.004672 0.000000 0.000000 412618.934921 2091225.932758 436671.391674 1742.597699
0.004694 0.000000 0.000000 412554.059441 2080116.699776 436570.768963 1740.278771
0.004715 0.000000 0.000000 412489.118736 2069002.268625 436470.046274 1737.949444
0.004736 0.000000 0.000000 412424.114040 2057883.117787 436369.225809 1735.609719
0.004757 0.000000 0.000000 412359.046587 2046759.725352 436268.309668 1733.259594
0.004778 0.000000 0.000000 412293.917610 2035632.568997 436167.300082 1730.899071
0.004799 0.000000 0.000000 412228.728344 2024502.125950 436066.199124 1728.528149
0.004819 0.000000 0.000000 412163.480022 2013368.872966 435965.009045 1726.146829
0.004840 0.000000 0.000000 412098.173875 2002233.286299 435863.731898 1723.755109
0.004862 0.000000 0.000000 412032.811137 1991095.841668 435762.369945 1721.352991
0.004883 0.000000 0.000000 411967.393039 1979957.014235 435660.925229 1718.940474
0.004904 0.000000 0.000000 411901.920813 1968817.278570 435559.400010 1716.517559
0.004925 0.000000 0.000000 411836.395688 1957677.108629 435457.796333 1714.084244
0.004946 0.000000 0.000000 411770.818895 1946536.977717 435356.116443 1711.640531
0.004967 0.000000 0.000000 411705.191662 1935397.358469 435254.362404 1709.186419
0.004987 0.000000 0.000000 411639.515217 1924258.722812 435152.536421 1706.721908
0.005008 0.000000 0.000000 411573.790788 1913121.541944 435050.640605 1704.246998
0.005030 0.000000 0.000000 411508.019601 1901986.286300 434948.677098 1701.761690
0.005051 0.000000 0.000000 411442.202879 1890853.425525 434846.648075 1699.265983
0.005072 0.000000 0.000000 411376.341848 1879723.428447 434744.555605 1696.759877
0.005093 0.000000 0.000000 411310.437730 1868596.763046 434642.401911 1694.243372
0.005114 0.000000 0.000000 411244.491746 1857473.896426 434540.189019 1691.716468
0.005135 0.000000 0.000000 411178.505117 1846355.294787 434437.919169 1689.179166
0.005156 0.000000 0.000000 411112.479060 1835241.423397 434335.594373 1686.631465
0.005177 0.000000 0.000000 411046.414793 1824132.746560 434233.216857 1684.073365
0.005197 0.000000 0.000000 410980.313532 1813029.727590 434130.788653 1681.504866
0.005218 0.000000 0.000000 410914.176490 1801932.828786 434028.311935 1678.925969
0.005240 0.000000 0.000000 410848.004880 1790842.511394 433925.788799 1676.336673
0.005261 0.000000 0.000000 410781.799913 1779759.235587 433823.221335 1673.736978
0.005281 0.000000 0.000000 410715.562797 1768683.460435 433720.611710 1671.126884
0.005302 0.000000 0.000000 410649.294740 1757615.643871 433617.961933 1668.506391
0.005324 0.000000 0.000000 410582.996945 1746556.242670 433515.274213 1665.875500
0.005345 0.000000 0.000000 410516.670617 1735505.712415 433412.550527 1663.234210
0.005366 0.000000 0.000000 410450.316957 1724464.507471 433309.793073 1660.582521
0.005387 0.000000 0.000000 410383.937163 1713433.080959 433207.003849 1657.920433
0.005408 0.000000 0.000000 410317.532431 1702411.884720 433104.184986 1655.247947
0.005428 0.000000 0.000000 410251.103958 1691401.369295 433001.338571 1652.565062
0.005449 0.000000 0.000000 410184.652934 1680401.983893 432898.466627 1649.871778
0.005471 0.000000 0.000000 410118.180549 1669414.176363 432795.571311 1647.168095
0.005492 0.000000 0.000000 410051.687991 1658438.393165 432692.654572 1644.454013
0.005513 0.000000 0.000000 409985.176446 1647475.079342 432589.718587 1641.729533
0.005534 0.000000 0.000000 409918.647094 1636524.678496 432486.765304 1638.994654
0.005554 0.000000 0.000000 409852.101116 1625587.632754 432383.796841 1636.249376
0.005576 0.000000 0.000000 409785.539689 1614664.382741 432280.815230 1633.493699
0.005597 0.000000 0.000000 409718.963987 1603755.367557 432177.822476 1630.727624
0.005618 0.000000 0.000000 409652.375182 1592861.024744 432074.820698 1627.951149
0.005638 0.000000 0.000000 409585.774443 1581981.790259 431971.811807 1625.164276
0.005659 0.000000 0.000000 409519.162935 1571118.098448 431868.797941 1622.367004
0.005680 0.000000 0.000000 409452.541821 1560270.382017 431765.781017 1619.559334
0.005701 0.000000 0.000000 409385.912261 1549439.072003 431662.763102 1616.741264
0.005723 0.000000 0.000000 409319.275412 1538624.597750 431559.746216 1613.912796
0.005744 0.000000 0.000000 409252.632426 1527827.386877 431456.732295 1611.073929
0.005765 0.000000 0.000000 409185.984455 1517047.865254 431353.723433 1608.224664
0.005786 0.000000 0.000000 409119.332646 1506286.456974 431250.721496 1605.364999
0.005807 0.000000 0.000000 409052.678141 1495543.584322 431147.728566 1602.494936
0.005828 0.000000 0.000000 408986.022082 1484819.667752 431044.746553 1599.614474
0.005849 0.000000 0.000000 408919.365605 1474115.125860 430941.777438 1596.723613
0.005869 0.000000 0.000000 408852.709843 1463430.375351 430838.823248 1593.822353
0.005890 0.000000 0.000000 408786.055927 1452765.831020 430735.885823 1590.910695
0.005912 0.000000 0.000000 408719.404983 1442121.905718 430632.967228 1587.988638
0.005933 0.000000 0.000000 408652.758132 1431499.010330 430530.069301 1585.056182
0.005954 0.000000 0.000000 408586.116494 1420897.553743 430427.194025 1582.113327
0.005975 0.000000 0.000000 408519.481184 1410317.942825 430324.343366 1579.160074
0.005995 0.000000 0.000000 408452.853313 1399760.582395 430221.519149 1576.196421
0.006016 0.000000 0.000000 408386.233988 1389225.875196 430118.723401 1573.222370
0.006038 0.000000 0.000000 408319.624312 1378714.221870 430015.957909 1570.237920
0.006059 0.000000 0.000000 408253.025385 1368226.020931 429913.224635 1567.243072
0.006079 0.000000 0.000000 408186.438302 1357761.668737 429810.525493 1564.237824
0.006101 0.000000 0.000000 408119.864153 1347321.559466 429707.862285 1561.222178
0.006122 0.000000 0.000000 408053.304026 1336906.085091 429605.236993 1558.196133
0.006143 0.000000 0.000000 407986.759004 1326515.635350 429502.651365 1555.159689
0.006164 0.000000 0.000000 407920.230164 1316150.597721 429400.107325 1552.112847
0.006185 0.000000 0.000000 407853.718581 1305811.357399 429297.606747 1549.055605
0.006206 0.000000 0.000000 407787.225325 1295498.297268 429195.151392 1545.987965
0.006226 0.000000 0.000000 407720.751461 1285211.797875 429092.743202 1542.909926
0.006247 0.000000 0.000000 407654.298048 1274952.237406 428990.383885 1539.821489
0.006269 0.000000 0.000000 407587.866145 1264719.991658 428888.075317 1536.722652
0.006290 0.000000 0.000000 407521.456801 1254515.434016 428785.819347 1533.613417
0.006311 0.000000 0.000000 407455.071065 1244338.935428 428683.617675 1530.493783
0.006332 0.000000 0.000000 407388.709978 1234190.864378 428581.472200 1527.363750
0.006352 0.000000 0.000000 407322.374579 1224071.586862 428479.384604 1524.223319
0.006374 0.000000 0.000000 407256.065898 1213981.466363 428377.356699 1521.072488
0.006395 0.000000 0.000000 407189.784966 1203920.863825 428275.390315 1517.911259
0.006416 0.000000 0.000000 407123.532803 1193890.137631 428173.487080 1514.739631
0.006436 0.000000 0.000000 407057.310430 1183889.643577 428071.648844 1511.557605
0.006457 0.000000 0.000000 406991.118858 1173919.734848 427969.877289 1508.365179
0.006478 0.000000 0.000000 406924.959095 1163980.761992 427868.174133 1505.162355
0.006500 0.000000 0.000000 406858.832145 1154073.072897 427766.541181 1501.949132
0.006521 0.000000 0.000000 406792.739006 1144197.012769 427664.980011 1498.725510
0.006542 0.000000 0.000000 406726.680669 1134352.924106 427563.492394 1495.491490
0.006563 0.000000 0.000000 406660.658123 1124541.146672 427462.080051 1492.247070
0.006584 0.000000 0.000000 406594.672349 1114762.017480 427360.744563 1488.992252
0.006605 0.000000 0.000000 406528.724325 1105015.870761 427259.487706 1485.727035
0.006626 0.000000 0.000000 406462.815021 1095303.037947 427158.311047 1482.451420
0.006647 0.000000 0.000000 406396.945404 1085623.847642 427057.216261 1479.165405
0.006667 0.000000 0.000000 406331.116435 1075978.625605 426956.205064 1475.868992
0.006688 0.000000 0.000000 406265.329068 1066367.694723 426855.278950 1472.562180
0.006710 0.000000 0.000000 406199.584254 1056791.374989 426754.439616 1469.244969
0.006731 0.000000 0.000000 406133.882936 1047249.983480 426653.688697 1465.917359
0.006752 0.000000 0.000000 406068.226052 1037743.834334 426553.027696 1462.579351
0.006773 0.000000 0.000000 406002.614536 1028273.238730 426452.458303 1459.230944
0.006793 0.000000 0.000000 405937.049314 1018838.504862 426351.982011 1455.872138
0.006814 0.000000 0.000000 405871.531308 1009439.937921 426251.600401 1452.502933
0.006836 0.000000 0.000000 405806.061433 1000077.840069 426151.315111 1449.123330
0.006857 0.000000 0.000000 405740.640599 990752.510421 426051.127551 1445.733327
0.006877 0.000000 0.000000 405675.269710 981464.245024 425951.039321 1442.332926
0.006899 0.000000 0.000000 405609.949664 972213.336831 425851.052001 1438.922126
0.006920 0.000000 0.000000 405544.681353 963000.075684 425751.166976 1435.500928
0.006941 0.000000 0.000000 405479.465662 953824.748294 425651.385835 1432.069330
0.006962 0.000000 0.000000 405414.303473 944687.638216 425551.710059 1428.627334
0.006983 0.000000 0.000000 405349.195658 935589.025832 425452.141064 1425.174939
0.007004 0.000000 0.000000 405284.143086 926529.188327 425352.680414 1421.712146
0.007024 0.000000 0.000000 405219.146619 917508.399675 425253.329468 1418.238953
0.007045 0.000000 0.000000 405154.207112 908526.930611 425154.089695 1414.755362
0.007067 0.000000 0.000000 405089.325415 899585.048619 425054.962610 1411.261372
0.007088 0.000000 0.000000 405024.502370 890683.017906 424955.949496 1407.756983
0.007109 0.000000 0.000000 404959.738815 881821.099387 424857.051828 1404.242195
0.007129 0.000000 0.000000 404895.035581 872999.550662 424758.271071 1400.717009
0.007150 0.000000 0.000000 404830.393492 864218.626001 424659.608472 1397.181424
0.007172 0.000000 0.000000 404765.813365 855478.576322 424561.065481 1393.635440
0.007193 0.000000 0.000000 404701.296013 846779.649174 424462.643506 1390.079057
0.007214 0.000000 0.000000 404636.842241 838122.088716 424364.343779 1386.512275
0.007234 0.000000 0.000000 404572.452847 829506.135704 424266.167723 1382.935095
0.007255 0.000000 0.000000 404508.128624 820932.027466 424168.116667 1379.347516
0.007276 0.000000 0.000000 404443.870357 812399.997892 424070.191849 1375.749538
0.007298 0.000000 0.000000 404379.678826 803910.277408 423972.394660 1372.141161
0.007319 0.000000 0.000000 404315.554803 795463.092967 423874.726337 1368.522386
0.007340 0.000000 0.000000 404251.499054 787058.668024 423777.188137 1364.893212
0.007361 0.000000 0.000000 404187.512339 778697.222524 423679.781412 1361.253639
0.007382 0.000000 0.000000 404123.595410 770378.972886 423582.507317 1357.603667
0.007403 0.000000 0.000000 404059.749014 762104.131982 423485.367117 1353.943296
0.007424 0.000000 0.000000 403995.973891 753872.909123 423388.362119 1350.272527
0.007445 0.000000 0.000000 403932.270772 745685.510046 423291.493417 1346.591359
0.007465 0.000000 0.000000 403868.640383 737542.136893 423194.762262 1342.899792
0.007486 0.000000 0.000000 403805.083444 729442.988197 423098.169922 1339.197826
0.007508 0.000000 0.000000 403741.600668 721388.258870 423001.717439 1335.485462
0.007529 0.000000 0.000000 403678.192759 713378.140183 422905.406039 1331.762699
0.007550 0.000000 0.000000 403614.860417 705412.819755 422809.236952 1328.029537
0.007570 0.000000 0.000000 403551.604332 697492.481536 422713.211173 1324.285976
0.007591 0.000000 0.000000 403488.425191 689617.305792 422617.329898 1320.532016
0.007612 0.000000 0.000000 403425.323672 681787.469096 422521.594318 1316.767658
0.007634 0.000000 0.000000 403362.300444 674003.144307 422426.005386 1312.992901
0.007655 0.000000 0.000000 403299.356173 666264.500561 422330.564262 1309.207745
0.007676 0.000000 0.000000 403236.491516 658571.703255 422235.272099 1305.412190
0.007697 0.000000 0.000000 403173.707123 650924.914038 422140.129810 1301.606237
0.007718 0.000000 0.000000 403111.003636 643324.290794 422045.138518 1297.789884
0.007739 0.000000 0.000000 403048.381694 635769.987629 421950.299337 1293.963133
0.007760 0.000000 0.000000 402985.841923 628262.154863 421855.613140 1290.125983
0.007781 0.000000 0.000000 402923.384947 620800.939015 421761.081012 1286.278435
0.007802 0.000000 0.000000 402861.011381 613386.482790 421666.704028 1282.420487
0.007822 0.000000 0.000000 402798.721833 606018.925070 421572.483022 1278.552141
0.007843 0.000000 0.000000 402736.516903 598698.400904 421478.419039 1274.673396
0.007865 0.000000 0.000000 402674.397185 591425.041490 421384.513115 1270.784253
0.007886 0.000000 0.000000 402612.363267 584198.974175 421290.766049 1266.884710
0.007907 0.000000 0.000000 402550.415726 577020.322434 421197.178841 1262.974769
0.007927 0.000000 0.000000 402488.555137 569889.205867 421103.752488 1259.054429
0.007948 0.000000 0.000000 402426.782064 562805.740187 421010.487756 1255.123690
0.007970 0.000000 0.000000 402365.097064 555770.037208 420917.385600 1251.182552
0.007991 0.000000 0.000000 402303.500690 548782.204842 420824.446971 1247.231016
0.008012 0.000000 0.000000 402241.993484 541842.347082 420731.672617 1243.269081
0.008032 0.000000 0.000000 402180.575984 534950.564000 420639.063432 1239.296747
0.008053 0.000000 0.000000 402119.248718 528106.951735 420546.620325 1235.314014
0.008075 0.000000 0.000000 402058.012208 521311.602487 420454.344038 1231.320883
0.008096 0.000000 0.000000 401996.866970 514564.604507 420362.235390 1227.317352
0.008117 0.000000 0.000000 401935.813512 507866.042092 420270.295243 1223.303423
0.008138 0.000000 0.000000 401874.852332 501215.995575 420178.524357 1219.279095
0.008159 0.000000 0.000000 401813.983925 494614.541323 420086.923454 1215.244369
0.008180 0.000000 0.000000 401753.208777 488061.751724 419995.493358 1211.199243
0.008201 0.000000 0.000000 401692.527367 481557.695186 419904.234844 1207.143719
0.008222 0.000000 0.000000 401631.940165 475102.436129 419813.148538 1203.077796
0.008243 0.000000 0.000000 401571.447636 468696.034979 419722.235229 1199.001474
0.008264 0.000000 0.000000 401511.050238 462338.548167 419631.495696 1194.914754
0.008284 0.000000 0.000000 401450.748419 456030.028115 419540.930482 1190.817634
0.008306 0.000000 0.000000 401390.542623 449770.523242 419450.540346 1186.710116
0.008327 0.000000 0.000000 401330.433284 443560.077953 419360.326042 1182.592199
0.008348 0.000000 0.000000 401270.420831 437398.732636 419270.288062 1178.463884
0.008368 0.000000 0.000000 401210.505684 431286.523663 419180.427129 1174.325169
0.008389 0.000000 0.000000 401150.688257 425223.483379 419090.743942 1170.176056
0.008410 0.000000 0.000000 401090.968956 419209.640106 419001.238995 1166.016544
0.008432 0.000000 0.000000 401031.348180 413245.018138 418911.912930 1161.846633
0.008453 0.000000 0.000000 400971.826322 407329.637737 418822.766391 1157.666324
0.008474 0.000000 0.000000 400912.403765 401463.515136 418733.799924 1153.475615
0.008495 0.000000 0.000000 400853.080887 395646.662530 418645.014040 1149.274508
0.008516 0.000000 0.000000 400793.858058 389879.088084 418556.409344 1145.063002
0.008537 0.000000 0.000000 400734.735642 384160.795926 418467.986433 1140.841098
0.008558 0.000000 0.000000 400675.713993 378491.786146 418379.745690 1136.608794
0.008579 0.000000 0.000000 400616.793461 372872.054801 418291.687701 1132.366092
0.008600 0.000000 0.000000 400557.974386 367301.593913 418203.813051 1128.112991
0.008621 0.000000 0.000000 400499.257103 361780.391467 418116.122066 1123.849491
0.008642 0.000000 0.000000 400440.641940 356308.431416 418028.615294 1119.575593
0.008663 0.000000 0.000000 400382.129215 350885.693682 417941.293256 1115.291295
0.008684 0.000000 0.000000 400323.719242 345512.154153 417854.156319 1110.996599
0.008705 0.000000 0.000000 400265.412326 340187.784694 417767.204912 1106.691504
0.008725 0.000000 0.000000 400207.208766 334912.553141 417680.439503 1102.376011
0.008746 0.000000 0.000000 400149.108853 329686.423310 417593.860547 1098.050118
0.008768 0.000000 0.000000 400091.112872 324509.354996 417507.468309 1093.713827
0.008789 0.000000 0.000000 400033.221099 319381.303981 417421.263246 1089.367137
0.008809 0.000000 0.000000 399975.433805 314302.222035 417335.245817 1085.010048
0.008830 0.000000 0.000000 399917.751253 309272.056922 417249.416221 1080.642560
0.008851 0.000000 0.000000 399860.173699 304290.752404 417163.774879 1076.264674
0.008873 0.000000 0.000000 399802.701392 299358.248249 417078.322174 1071.876389
0.008894 0.000000 0.000000 399745.334575 294474.480232 416993.058389 1067.477705
0.008915 0.000000 0.000000 399688.073481 289639.380147 416907.983783 1063.068622
0.008936 0.000000 0.000000 399630.918341 284852.875810 416823.098705 1058.649141
0.008957 0.000000 0.000000 399573.869374 280114.891065 416738.403521 1054.219260
0.008978 0.000000 0.000000 399516.926795 275425.345796 416653.898338 1049.778981
0.008999 0.000000 0.000000 399460.090811 270784.155930 416569.583505 1045.328303
0.009020 0.000000 0.000000 399403.361624 266191.233449 416485.459337 1040.867227
0.009041 0.000000 0.000000 399346.739426 261646.486397 416401.525972 1036.395751
0.009062 0.000000 0.000000 399290.224405 257149.818888 416317.783645 1031.913877
0.009082 0.000000 0.000000 399233.816740 252701.131118 416234.232606 1027.421604
0.009104 0.000000 0.000000 399177.516606 248300.319374 416150.873123 1022.918933
0.009125 0.000000 0.000000 399121.324167 243947.276046 416067.705230 1018.405862
0.009146 0.000000 0.000000 399065.239586 239641.889633 415984.729195 1013.882393
0.009166 0.000000 0.000000 399009.263013 235384.044760 415901.945256 1009.348525
0.009187 0.000000 0.000000 398953.394597 231173.622189 415819.353454 1004.804258
0.009208 0.000000 0.000000 398897.634476 227010.498826 415736.953957 1000.249592
0.009229 0.000000 0.000000 398841.982784 222894.547741 415654.746929 995.684528
0.009251 0.000000 0.000000 398786.439647 218825.638176 415572.732563 991.109065
0.009272 0.000000 0.000000 398731.005185 214803.635560 415490.910810 986.523203
0.009293 0.000000 0.000000 398675.679513 210828.401526 415409.281861 981.926942
0.009314 0.000000 0.000000 398620.462736 206899.793920 415327.845868 977.320282
0.009335 0.000000 0.000000 398565.354956 203017.666820 415246.602819 972.703224
0.009356 0.000000 0.000000 398510.356266 199181.870551 415165.552779 968.075767
0.009377 0.000000 0.000000 398455.466754 195392.251701 415084.695839 963.437911
0.009398 0.000000 0.000000 398400.686502 191648.653135 415004.032135 958.789656
0.009419 0.000000 0.000000 398346.015583 187950.914015 414923.561529 954.131003
0.009440 0.000000 0.000000 398291.454068 184298.869816 414843.284140 949.461951
0.009461 0.000000 0.000000 398237.002019 180692.352345 414763.200022 944.782500
0.009482 0.000000 0.000000 398182.659491 177131.189758 414683.309164 940.092650
0.009503 0.000000 0.000000 398128.426534 173615.206577 414603.611482 935.392401
0.009523 0.000000 0.000000 398074.303193 170144.223716 414524.107020 930.681754
0.009544 0.000000 0.000000 398020.289504 166718.058493 414444.795849 925.960708
0.009566 0.000000 0.000000 397966.385501 163336.524657 414365.677779 921.229263
0.009587 0.000000 0.000000 397912.591207 159999.432402 414286.752826 916.487419
0.009607 0.000000 0.000000 397858.906643 156706.588395 414208.020959 911.735177
0.009628 0.000000 0.000000 397805.331822 153457.795795 414129.482186 906.972536
0.009650 0.000000 0.000000 397751.866752 150252.854275 414051.136272 902.199496
0.009671 0.000000 0.000000 397698.511434 147091.560044 413972.983233 897.416057
0.009692 0.000000 0.000000 397645.265865 143973.705875 413895.023022 892.622219
0.009713 0.000000 0.000000 397592.130035 140899.081121 413817.255510 887.817983
0.009734 0.000000 0.000000 397539.103927 137867.471749 413739.680521 883.003348
0.009755 0.000000 0.000000 397486.187521 134878.660357 413662.297998 878.178314
0.009776 0.000000 0.000000 397433.380789 131932.426205 413585.107907 873.342881
0.009797 0.000000 0.000000 397380.683699 129028.545237 413508.109973 868.497050
0.009818 0.000000 0.000000 397328.096213 126166.790110 413431.304100 863.640819
0.009839 0.000000 0.000000 397275.618286 123346.930221 413354.690160 858.774190
0.009860 0.000000 0.000000 397223.249870 120568.731734 413278.268087 853.897162
0.009881 0.000000 0.000000 397170.990909 117831.957608 413202.037542 849.009736
0.009902 0.000000 0.000000 397118.841343 115136.367628 413125.998445 844.111910
0.009923 0.000000 0.000000 397066.801108 112481.718430 413050.150638 839.203686
0.009944 0.000000 0.000000 397014.870131 109867.763535 412974.493980 834.285063
0.009964 0.000000 0.000000 396963.048338 107294.253379 412899.028131 829.356042
0.009985 0.000000 0.000000 396911.335646 104760.935340 412823.752985 824.416621
0.010006 0.000000 0.000000 396859.731969 102267.553776 412748.668377 819.466802
0.010027 0.000000 0.000000 396808.237216 99813.850052 412673.774069 814.506584
0.010049 0.000000 0.000000 396756.851290 97399.562574 412599.069760 809.535967
0.010070 0.000000 0.000000 396705.574090 95024.426823 412524.555289 804.554951
0.010091 0.000000 0.000000 396654.405508 92688.175389 412450.230501 799.563537
0.010112 0.000000 0.000000 396603.345434 90390.538006 412376.095056 794.561724
0.010133 0.000000 0.000000 396552.393751 88131.241584 412302.148704 789.549512
0.010154 0.000000 0.000000 396501.550337 85910.010248 412228.391228 784.526901
0.010175 0.000000 0.000000 396450.815068 83726.565373 412154.822472 779.493892
0.010196 0.000000 0.000000 396400.187812 81580.625620 412081.442028 774.450483
0.010217 0.000000 0.000000 396349.668434 79471.906976 412008.249671 769.396676
0.010238 0.000000 0.000000 396299.256795 77400.122787 411935.245148 764.332470
0.010259 0.000000 0.000000 396248.952749 75364.983804 411862.428285 759.257866
0.010280 0.000000 0.000000 396198.756149 73366.198214 411789.798634 754.172862
0.010301 0.000000 0.000000 396148.666840 71403.471686 411717.355981 749.077460
0.010321 0.000000 0.000000 396098.684667 69476.507410 411645.100045 743.971659
0.010342 0.000000 0.000000 396048.809465 67585.006135 411573.030634 738.855459
0.010364 0.000000 0.000000 395999.041070 65728.666216 411501.147274 733.728861
0.010385 0.000000 0.000000 395949.379311 63907.183650 411429.449750 728.591863
0.010405 0.000000 0.000000 395899.824014 62120.252126 411357.937764 723.444467
0.010427 0.000000 0.000000 395850.375000 60367.563061 411286.611106 718.286672
0.010448 0.000000 0.000000 395801.032086 58648.805652 411215.469287 713.118479
0.010469 0.000000 0.000000 395751.795086 56963.666914 411144.512087 707.939886
0.010490 0.000000 0.000000 395702.663810 55311.831730 411073.739195 702.750895
